OBS AUSTRUS BRITPUS CDNDLUS DTCHGUS FRNFRUS GERMDUS JAPYNUS SWISFUS
11/01/1988  1.218620522 0.565995019 1.2282  2.0145  6.098 1.786 125.3 1.5005
11/02/1988  1.211974306 0.562746201 1.227 2.0065  6.069 1.7788  124.6 1.4945
11/03/1988  1.204819277 0.561167228 1.2213  1.999 6.053 1.7718  124.2 1.485
11/04/1988  1.207583625 0.566572238 1.2227  2.0235  6.122 1.7942  125.32  1.5037
11/07/1988  1.203079885 0.563380282 1.2372  2.0125  6.087 1.784 124.72  1.494
11/08/1988  1.204819277 0.56490792  1.2352  2.0185  6.107 1.7895  125.57  1.5017
11/09/1988  1.18708452  0.558409649 1.2324  1.989 6.015 1.761 124.25  1.4815
11/10/1988  1.185536455 0.556947925 1.2258  1.983 6.009 1.7575  123.98  1.477
11/14/1988  1.177163037 0.553097345 1.2298  1.9685  5.9615  1.745 123.43  1.465
11/15/1988  1.171646163 0.553403431 1.235 1.968 5.9615  1.7455  123.42  1.4635
11/16/1988  1.168907072 0.54884742  1.231 1.945 5.895 1.7243  122.55  1.4465
11/17/1988  1.164822365 0.549148819 1.2339  1.952 5.915 1.7307  122.73  1.4525
11/18/1988  1.169317119 0.550660793 1.2345  1.9575  5.933 1.7357  122.65  1.4587
11/21/1988  1.163873371 0.548395942 1.2117  1.946 5.905 1.7275  121.95  1.452
11/22/1988  1.158077591 0.545911126 1.202 1.941 5.883 1.7207  121.35  1.4473
11/23/1988  1.149954002 0.544365814 1.2 1.936 5.867 1.717 121.3 1.4405
11/25/1988  1.145344176 0.542299349 1.1907  1.935 5.863 1.7155  121.1 1.437
11/28/1988  1.14521301  0.544365814 1.1915  1.955 5.921 1.7335  122.22  1.4508
11/29/1988  1.140510949 0.54007345  1.1941  1.9487  5.899 1.7273  121.5 1.4453
11/30/1988  1.142857143 0.540745147 1.1878  1.958 5.929 1.736 121.9 1.4535
12/01/1988  1.147446931 0.539811066 1.1873  1.9545  5.922 1.7325  121.6 1.4525
12/02/1988  1.148369316 0.538793103 1.1875  1.952 5.911 1.731 121.47  1.4503
12/05/1988  1.138174368 0.534759358 1.1858  1.945 5.8885  1.724 121.5 1.445
12/06/1988  1.134429949 0.536078053 1.1896  1.9553  5.9175  1.7326  121.75  1.4523
12/07/1988  1.157407407 0.543183053 1.2005  1.9855  6.007 1.76  123.5 1.479
12/08/1988  1.208459215 0.540540541 1.1936  1.9645  5.9445  1.7415  122.57  1.466
12/09/1988  1.152472053 0.540832883 1.1972  1.957 5.925 1.7335  122.35  1.4612
12/12/1988  1.166452817 0.542888165 1.1985  1.966 5.953 1.7425  122.85  1.4662
12/13/1988  1.18049817  0.547045952 1.1997  1.9725  5.972 1.7473  123.15  1.471
12/14/1988  1.17000117  0.546597431 1.2003  1.962 5.941 1.7377  122.71  1.4654
12/15/1988  1.171234481 0.54710581  1.2056  1.974 5.975 1.7485  123.37  1.4725
12/16/1988  1.181334908 0.552181115 1.205 1.994 6.029 1.766 124.5 1.4895
12/19/1988  1.170960187 0.54866674  1.2001  1.9899  6.022 1.7625  124.1 1.488
12/20/1988  1.17370892  0.555092978 1.2008  2.005 6.069 1.7765  125.1 1.499
12/21/1988  1.174398121 0.553403431 1.2006  1.998 6.042 1.77  124.35  1.494
12/22/1988  1.17370892  0.556173526 1.1958  2.0025  6.0545  1.774 124.71  1.4975
12/23/1988  1.175778954 0.555555556 1.1965  2.005 6.07  1.7765  124.85  1.4985
12/27/1988  1.164144354 0.554323725 1.1965  2.007 6.072 1.7778  124.85  1.4995
12/28/1988  1.170275015 0.558971492 1.195 2.02  6.11  1.787 125.58  1.5135
12/29/1988  1.170275015 0.558815312 1.1925  2.019 6.103 1.7885  125.85  1.515
12/30/1988  1.171646163 0.552944429 1.1928  2.002 6.06  1.7735  125.05  1.502
1/03/1989 1.152073733 0.548696845 1.1907  1.992 6.0255  1.764 123.6 1.4973
1/04/1989 1.149689584 0.553403431 1.1921  2.018 6.111 1.7879  125.05  1.5188
1/05/1989 1.152206475 0.556483027 1.1895  2.026 6.125 1.795 125.59  1.531
1/06/1989 1.15942029  0.561797753 1.1952  2.048 6.192 1.814 126.62  1.549
1/09/1989 1.157809425 0.567022  1.197 2.064 6.233 1.8288  126.45  1.5575
1/10/1989 1.154201293 0.566989851 1.2009  2.072 6.255 1.835 126.3 1.5645
1/11/1989 1.158882837 0.561482313 1.2008  2.0655  6.22  1.8287  126.13  1.5552
1/12/1989 1.153003574 0.560538117 1.1967  2.06  6.227 1.8252  126.17  1.5562
1/13/1989 1.15406809  0.562208354 1.1988  2.07  6.2465  1.834 126.7 1.5627
1/17/1989 1.165637021 0.56561086  1.198 2.089 6.31  1.8505  127.75  1.5765
1/18/1989 1.159823707 0.569962952 1.194 2.112 6.372 1.871 128.5 1.5903
1/19/1989 1.153801777 0.571428571 1.1895  2.1075  6.366 1.8668  129.7 1.591
1/20/1989 1.146788991 0.565450947 1.1879  2.082 6.283 1.8438  128.27  1.5685
1/23/1989 1.138692781 0.563697858 1.1885  2.075 6.2555  1.8378  127.8 1.5575
1/24/1989 1.135331517 0.565706851 1.187 2.0805  6.268 1.8425  127.65  1.561
1/25/1989 1.141552511 0.564652739 1.1857  2.0805  6.2755  1.843 127.73  1.568
1/26/1989 1.138822458 0.56385678  1.1823  2.0825  6.268 1.8445  128.15  1.5677
1/27/1989 1.143510577 0.568828214 1.1877  2.103 6.338 1.863 129.24  1.5865
1/30/1989 1.134172621 0.567601317 1.181 2.099 6.32  1.859 129.35  1.5792
1/31/1989 1.126887537 0.571428571 1.1835  2.1205  6.386 1.8785  130.5 1.5997
2/01/1989 1.125492403 0.570287995 1.1894  2.105 6.348 1.864 129.6 1.584
2/02/1989 1.122964627 0.571167466 1.1881  2.1105  6.362 1.869 129.15  1.5855
2/03/1989 1.14064104  0.574217628 1.1858  2.1225  6.392 1.8795  129.65  1.5975
2/06/1989 1.134429949 0.577133953 1.1832  2.122 6.394 1.8787  129.65  1.5965
2/07/1989 1.126887537 0.573888092 1.1822  2.1095  6.356 1.8678  129.29  1.5865
2/08/1989 1.121704992 0.573624735 1.185 2.1145  6.3725  1.872 129.6 1.591
2/09/1989 1.126126126 0.569865512 1.184 2.1 6.33  1.8596  128.58  1.5795
2/10/1989 1.129305477 0.570027931 1.186 2.102 6.335 1.8615  128.49  1.5825
2/13/1989 1.126887537 0.571591883 1.1865  2.1115  6.364 1.87  128.4 1.5895
2/14/1989 1.13147771  0.565450947 1.184 2.0885  6.291 1.8495  126.73  1.57
2/15/1989 1.145344176 0.563920374 1.1805  2.082 6.279 1.844 126.4 1.5635
2/16/1989 1.194029851 0.564716512 1.186 2.08  6.273 1.8423  126.32  1.5642
2/17/1989 1.215066829 0.563063063 1.1895  2.074 6.256 1.837 125.9 1.56
2/21/1989 1.234110823 0.571363273 1.1899  2.0795  6.275 1.842 126.75  1.569
2/22/1989 1.219066195 0.571265353 1.1958  2.073 6.26  1.836 126.58  1.5685
2/23/1989 1.208459215 0.568181818 1.1958  2.0535  6.217 1.8215  126.2 1.554
2/24/1989 1.214034236 0.570450656 1.1987  2.062 6.209 1.824 126.32  1.557
2/27/1989 1.255492781 0.573131591 1.2035  2.052 6.1875  1.8175  126.53  1.5525
2/28/1989 1.251877817 0.573394495 1.199 2.0585  6.206 1.823 126.87  1.5549
3/01/1989 1.244400199 0.580046404 1.1997  2.075 6.2515  1.8365  128.1 1.5685
3/02/1989 1.243781095 0.580113702 1.1935  2.078 6.2775  1.8415  127.88  1.5747
3/03/1989 1.230314961 0.580383053 1.196 2.078 6.257 1.8405  127.7 1.5747
3/06/1989 1.228803146 0.580720093 1.1935  2.091 6.296 1.8528  128.85  1.584
3/07/1989 1.236552492 0.580821281 1.1987  2.0922  6.296 1.8535  128.74  1.5835
3/08/1989 1.229558588 0.581496773 1.2014  2.0976  6.31  1.8585  128.7 1.586
3/09/1989 1.222344457 0.58224163  1.201 2.0997  6.316 1.862 129.05  1.59
3/10/1989 1.217137293 0.582920431 1.1988  2.1024  6.3205  1.8628  129.5 1.592
3/13/1989 1.216693028 0.584282793 1.1982  2.1074  6.3245  1.8675  129.88  1.5975
3/14/1989 1.232589671 0.578971746 1.1945  2.0967  6.298 1.8582  129.68  1.5902
3/15/1989 1.241773252 0.581733566 1.1949  2.112 6.335 1.8715  130.6 1.609
3/16/1989 1.221747098 0.58210606  1.1965  2.1128  6.3395  1.872 131.22  1.6115
3/17/1989 1.217581882 0.583771162 1.197 2.1168  6.354 1.876 131.6 1.618
3/20/1989 1.213739532 0.584692744 1.1946  2.116 6.351 1.8755  131.7 1.6155
3/21/1989 1.216545012 0.581395349 1.1922  2.1135  6.3435  1.873 131.28  1.622
3/22/1989 1.218323587 0.58045043  1.1898  2.1092  6.335 1.8693  131.15  1.623
3/23/1989 1.208313195 0.580787548 1.1895  2.111 6.335 1.8715  131.2 1.6255
3/24/1989 1.209189843 0.581733566 1.192 2.1135  6.342 1.8735  131.5 1.6285
3/27/1989 1.214329083 0.584795322 1.1935  2.124 6.366 1.8828  132.7 1.6415
3/28/1989 1.225490196 0.592417062 1.1949  2.1364  6.398 1.8937  133.08  1.653
3/29/1989 1.223540927 0.592206562 1.1953  2.133 6.3855  1.8915  132.83  1.6445
3/30/1989 1.223540927 0.592592593 1.1945  2.1403  6.409 1.8975  132.95  1.6585
3/31/1989 1.221001221 0.593401377 1.1936  2.139 6.397 1.8965  132.77  1.6625
4/03/1989 1.212121212 0.59311981  1.1899  2.1233  6.351 1.8825  132.05  1.6495
4/04/1989 1.216397032 0.585891727 1.1875  2.11  6.311 1.8705  130.9 1.6322
4/05/1989 1.252818842 0.588339119 1.1899  2.1116  6.317 1.872 131.8 1.642
4/06/1989 1.239464551 0.58685446  1.1941  2.108 6.31  1.8685  131.93  1.6395
4/07/1989 1.241156758 0.589275192 1.193 2.1155  6.3335  1.875 132.45  1.649
4/10/1989 1.239464551 0.58910162  1.1902  2.121 6.344 1.88  132.63  1.6563
4/11/1989 1.239157373 0.592066311 1.1895  2.1293  6.369 1.887 132.75  1.665
4/12/1989 1.239003841 0.591540964 1.189 2.129 6.37  1.8862  132.98  1.6675
4/13/1989 1.239925604 0.58910162  1.1883  2.1145  6.342 1.8735  132.2 1.647
4/14/1989 1.235483074 0.588650812 1.1876  2.111 6.326 1.8706  132.15  1.65
4/17/1989 1.230314961 0.582750583 1.1853  2.095 6.2875  1.856 131.95  1.6363
4/18/1989 1.24984377  0.582072177 1.1847  2.091 6.276 1.8529  131.52  1.6285
4/19/1989 1.24984377  0.584795322 1.187 2.101 6.303 1.8617  132.34  1.636
4/20/1989 1.246882793 0.582411182 1.1845  2.0838  6.256 1.8465  131.35  1.6277
4/21/1989 1.257861635 0.583430572 1.1865  2.0878  6.2705  1.8492  131.45  1.633
4/24/1989 1.263743207 0.586544665 1.189 2.101 6.3065  1.8612  131.6 1.643
4/25/1989 1.26246686  0.587889477 1.189 2.105 6.3105  1.8655  131.39  1.6442
4/26/1989 1.260080645 0.592241635 1.1902  2.12  6.358 1.879 132.25  1.6582
4/27/1989 1.258653241 0.591540964 1.1935  2.1175  6.35  1.8768  132.19  1.6588
4/28/1989 1.259445844 0.592066311 1.1865  2.121 6.355 1.8802  132.85  1.6735
5/01/1989 1.262626263 0.595238095 1.1867  2.1334  6.3885  1.8908  134.07  1.6895
5/02/1989 1.260239445 0.59347181  1.1839  2.1284  6.374 1.8865  133.81  1.678
5/03/1989 1.255965838 0.594177065 1.1836  2.131 6.3785  1.8895  134.2 1.6835
5/04/1989 1.249531426 0.59407117  1.1842  2.1328  6.388 1.8915  133.95  1.6865
5/05/1989 1.251564456 0.597657184 1.1838  2.1418  6.409 1.8992  134.33  1.6988
5/08/1989 1.250781739 0.599089384 1.1858  2.1503  6.4355  1.9075  134.8 1.705
5/09/1989 1.257545272 0.602228245 1.1877  2.16  6.467 1.916 134.83  1.7042
5/10/1989 1.261511291 0.598265031 1.185 2.1478  6.433 1.905 134.43  1.693
5/11/1989 1.26246686  0.599880024 1.1867  2.157 6.469 1.9135  135.3 1.7055
5/12/1989 1.277955272 0.602663774 1.187 2.1645  6.486 1.92  135.95  1.72
5/15/1989 1.285181853 0.609979261 1.191 2.1891  6.5625  1.942 137.24  1.738
5/16/1989 1.296344309 0.61001647  1.1893  2.1911  6.576 1.9435  137.3 1.736
5/17/1989 1.31821777  0.620155039 1.1925  2.224 6.683 1.973 139.25  1.7645
5/18/1989 1.316655695 0.618238022 1.1928  2.2155  6.653 1.967 138.65  1.756
5/19/1989 1.310959622 0.617665225 1.1911  2.2205  6.671 1.9698  138.8 1.7583
5/22/1989 1.344989913 0.632671138 1.1958  2.2639  6.803 2.009 142.05  1.7923
5/23/1989 1.337792642 0.637836459 1.198 2.2635  6.798 2.0084  142 1.7883
5/24/1989 1.338688086 0.637145588 1.2005  2.2675  6.816 2.012 142.8 1.786
5/25/1989 1.321877065 0.632791242 1.208 2.2485  6.756 1.9945  142 1.7562
5/26/1989 1.329787234 0.629722922 1.2055  2.2415  6.74  1.9895  141.43  1.737
5/30/1989 1.338688086 0.641848524 1.2102  2.265 6.807 2.0093  143.48  1.7555
5/31/1989 1.329433661 0.636334712 1.2062  2.2265  6.699 1.976 142.33  1.706
6/01/1989 1.328021248 0.635727908 1.207 2.2358  6.728 1.9838  142.73  1.705
6/02/1989 1.318391562 0.628140704 1.2066  2.206 6.643 1.958 141.75  1.685
6/05/1989 1.322751323 0.632631113 1.2005  2.2119  6.666 1.9625  141.82  1.695
6/06/1989 1.32837407  0.636537237 1.2018  2.2295  6.728 1.9795  142.95  1.7135
6/07/1989 1.320306311 0.632311097 1.1973  2.2102  6.6625  1.9622  142.5 1.699
6/08/1989 1.330140995 0.635727908 1.1976  2.2282  6.711 1.9777  143.4 1.713
6/09/1989 1.342281879 0.643500644 1.2 2.257 6.786 2.0035  146.15  1.74
6/12/1989 1.352265044 0.655694709 1.2027  2.281 6.8625  2.025 148.8 1.7555
6/13/1989 1.347164219 0.659848235 1.201 2.2822  6.868 2.0265  149.2 1.7527
6/14/1989 1.347345729 0.660283922 1.1992  2.2847  6.877 2.0295  149.05  1.7525
6/15/1989 1.336898396 0.658111221 1.1993  2.2795  6.87  2.0243  149.62  1.7492
6/16/1989 1.328550551 0.651890482 1.1975  2.2435  6.764 1.992 145.55  1.721
6/19/1989 1.326259947 0.645994832 1.199 2.2223  6.695 1.974 144.45  1.7055
6/20/1989 1.320480655 0.645369474 1.1994  2.2253  6.711 1.978 144.07  1.74
6/21/1989 1.300390117 0.646412411 1.197 2.218 6.678 1.97  143.85  1.703
6/22/1989 1.288659794 0.643915003 1.1923  2.2067  6.644 1.9595  141.07  1.6852
6/23/1989 1.295336788 0.638162093 1.1913  2.1862  6.582 1.9405  138.5 1.665
6/26/1989 1.295336788 0.647332988 1.194 2.206 6.64  1.9575  140.82  1.6845
6/27/1989 1.30701869  0.638569604 1.1942  2.2062  6.637 1.9567  141.1 1.6855
6/28/1989 1.320480655 0.642880103 1.1967  2.2147  6.665 1.9647  142.8 1.689
6/29/1989 1.32310135  0.644329897 1.1953  2.204 6.6425  1.9555  143.4 1.677
6/30/1989 1.323276432 0.645577792 1.1985  2.2035  6.636 1.9545  144 1.679
7/03/1989 1.306335728 0.633954609 1.1948  2.174 6.5525  1.9285  141.25  1.654
7/05/1989 1.299376299 0.617665225 1.1915  2.1307  6.412 1.89  138.9 1.6205
7/06/1989 1.307189542 0.61671292  1.1919  2.131 6.409 1.8905  139.4 1.6225
7/07/1989 1.304971943 0.615953188 1.191 2.1241  6.39  1.884 139.8 1.62
7/10/1989 1.308386759 0.609570253 1.1886  2.0952  6.305 1.858 139 1.596
7/11/1989 1.318565401 0.614817092 1.1903  2.1205  6.374 1.8805  140.3 1.617
7/12/1989 1.313887794 0.615384615 1.1901  2.1155  6.365 1.876 139.85  1.6145
7/13/1989 1.324152542 0.615953188 1.193 2.1219  6.388 1.882 139.45  1.6195
7/14/1989 1.323276432 0.620155039 1.1918  2.1472  6.459 1.9035  140.5 1.6465
7/17/1989 1.321003963 0.619655472 1.191 2.151 6.47  1.907 141.55  1.6475
7/18/1989 1.322751323 0.615384615 1.1911  2.1343  6.423 1.892 141.3 1.641
7/19/1989 1.338688086 0.617665225 1.1892  2.146 6.4545  1.902 141.95  1.6468
7/20/1989 1.332800213 0.614817092 1.1876  2.1448  6.449 1.901 141.45  1.6415
7/21/1989 1.33457894  0.617283951 1.188 2.1504  6.465 1.906 141.92  1.6457
7/24/1989 1.339584729 0.618314475 1.1888  2.1538  6.472 1.9092  143.18  1.645
7/25/1989 1.335648457 0.615081806 1.188 2.1387  6.4275  1.8958  142.55  1.6315
7/26/1989 1.325205407 0.606244316 1.187 2.1145  6.3505  1.8745  140.65  1.613
7/27/1989 1.321527686 0.602482227 1.1832  2.1088  6.3335  1.869 138.95  1.608
7/28/1989 1.336898396 0.608087565 1.185 2.129 6.393 1.8875  139.58  1.6242
7/31/1989 1.32222663  0.600240096 1.1809  2.1045  6.317 1.8658  136.95  1.6065
8/01/1989 1.313887794 0.604412209 1.1747  2.1041  6.316 1.8651  136.82  1.6075
8/02/1989 1.299714063 0.601395237 1.1757  2.0887  6.271 1.8515  136.15  1.5922
8/03/1989 1.305312622 0.609198903 1.1718  2.1055  6.322 1.8663  136.95  1.6073
8/04/1989 1.307360439 0.619386807 1.177 2.14  6.425 1.897 139.45  1.635
8/07/1989 1.307531381 0.622161389 1.174 2.149 6.45  1.9055  139.5 1.638
8/08/1989 1.299376299 0.615195325 1.1722  2.1321  6.3925  1.8905  138.8 1.6268
8/09/1989 1.302083333 0.618161587 1.1713  2.1423  6.424 1.9005  139.25  1.6355
8/10/1989 1.308729224 0.614439324 1.1724  2.1333  6.396 1.8917  139.08  1.631
8/11/1989 1.317523057 0.630914826 1.176 2.1858  6.551 1.939 141.94  1.6725
8/14/1989 1.315097317 0.631512472 1.178 2.1866  6.55  1.939 141.7 1.6752
8/15/1989 1.325205407 0.635930048 1.1826  2.1953  6.58  1.947 142.19  1.6785
8/16/1989 1.320480655 0.633512829 1.179 2.1885  6.561 1.9415  142.15  1.6725
8/17/1989 1.323626737 0.641436818 1.1825  2.22  6.648 1.969 143.8 1.697
8/18/1989 1.289324394 0.637551801 1.184 2.2013  6.591 1.9502  145.85  1.685
8/21/1989 1.313542624 0.633713561 1.1745  2.2004  6.584 1.952 142.42  1.6817
8/22/1989 1.305994515 0.631113916 1.1729  2.188 6.551 1.941 142.58  1.6725
8/23/1989 1.306335728 0.636739892 1.1762  2.2054  6.598 1.9565  143.23  1.6875
8/24/1989 1.315789474 0.637064407 1.1768  2.208 6.606 1.959 143.34  1.688
8/25/1989 1.319261214 0.636132316 1.1735  2.2029  6.587 1.954 143.3 1.6847
8/28/1989 1.315097317 0.638365784 1.1723  2.2085  6.604 1.959 144.2 1.688
8/29/1989 1.303950971 0.631512472 1.1727  2.1836  6.53  1.9375  143.13  1.6695
8/30/1989 1.304631442 0.632031349 1.1765  2.1936  6.553 1.9462  143.73  1.677
8/31/1989 1.307702367 0.635727908 1.1763  2.2072  6.605 1.9582  144.6 1.688
9/01/1989 1.317002502 0.642260758 1.182 2.2289  6.67  1.978 145.85  1.71
9/05/1989 1.319435282 0.650406504 1.1814  2.244 6.71  1.9905  147.05  1.7177
9/06/1989 1.312508203 0.643915003 1.18  2.2262  6.65  1.975 146.25  1.705
9/07/1989 1.313197636 0.64683053  1.1843  2.2374  6.687 1.9852  146.9 1.713
9/08/1989 1.304631442 0.645994832 1.1878  2.2323  6.67  1.9805  146.3 1.709
9/11/1989 1.309414692 0.64683053  1.1874  2.2397  6.695 1.9873  146.82  1.7155
9/12/1989 1.308386759 0.646412411 1.1893  2.2405  6.696 1.9882  147.15  1.716
9/13/1989 1.288161793 0.643915003 1.1859  2.2323  6.68  1.9805  146.95  1.7096
9/14/1989 1.28998968  0.641231164 1.185 2.2197  6.643 1.969 146.55  1.6985
9/15/1989 1.294498382 0.650195059 1.1882  2.2542  6.743 2 148.75  1.7269
9/18/1989 1.289324394 0.637551801 1.184 2.2013  6.591 1.9525  145.85  1.685
9/19/1989 1.28998968  0.635525898 1.1836  2.1984  6.59  1.9495  145.65  1.6875
9/20/1989 1.290322581 0.632311097 1.1828  2.1887  6.563 1.9415  145.05  1.6805
9/21/1989 1.294833614 0.632711167 1.1845  2.1917  6.5725  1.944 145.35  1.6837
9/22/1989 1.27665007  0.634719137 1.1808  2.1994  6.594 1.95  145.6 1.689
9/25/1989 1.265022138 0.621890547 1.1775  2.1517  6.457 1.906 142.7 1.657
9/26/1989 1.265822785 0.61671292  1.1745  2.1323  6.402 1.889 141.88  1.64
9/27/1989 1.277955272 0.619962802 1.1777  2.1256  6.37  1.8825  140.6 1.632
9/28/1989 1.288992008 0.622006593 1.1805  2.124 6.376 1.8815  140.55  1.6323
9/29/1989 1.290655653 0.619386807 1.1789  2.1149  6.35  1.8725  139.6 1.6228
10/02/1989  1.286504567 0.618123377 1.1776  2.1178  6.358 1.875 139.48  1.6245
10/03/1989  1.285677552 0.622858922 1.1764  2.1303  6.401 1.8865  141.13  1.6255
10/04/1989  1.287332647 0.623441397 1.1749  2.1215  6.372 1.878 141.05  1.6275
10/05/1989  1.286173633 0.621118012 1.1753  2.1297  6.39  1.886 142.4 1.637
10/06/1989  1.278281989 0.624024961 1.1765  2.137 6.417 1.8925  142.8 1.6455
10/10/1989  1.287995878 0.642054575 1.1734  2.1418  6.428 1.8965  143.95  1.657
10/11/1989  1.289490651 0.647458725 1.1758  2.1643  6.4895  1.9172  144.8 1.67
10/12/1989  1.301744337 0.644537544 1.1755  2.1534  6.468 1.9078  144.2 1.673
10/13/1989  1.301574906 0.639386189 1.1745  2.1343  6.4155  1.891 143.2 1.6615
10/16/1989  1.312680494 0.635122261 1.1767  2.1061  6.336 1.866 141.8 1.635
10/17/1989  1.302422506 0.632311097 1.1759  2.0915  6.298 1.8522  141.5 1.6235
10/18/1989  1.297521733 0.629802242 1.1739  2.0933  6.297 1.854 141.7 1.6255
10/19/1989  1.289490651 0.627352572 1.1743  2.091 6.292 1.8515  141.95  1.622
10/20/1989  1.295840352 0.628930818 1.1735  2.0945  6.301 1.8543  142.3 1.626
10/23/1989  1.298026999 0.62754942  1.1725  2.0957  6.301 1.8557  142.35  1.625
10/24/1989  1.30701869  0.622665006 1.1723  2.0772  6.249 1.839 141.55  1.612
10/25/1989  1.292156609 0.621581303 1.1747  2.079 6.2525  1.8409  141.65  1.612
10/26/1989  1.285016705 0.620347395 1.1752  2.075 6.248 1.838 141.65  1.609
10/27/1989  1.286173633 0.634920635 1.1754  2.0661  6.22  1.83  142 1.602
10/30/1989  1.276976121 0.633593107 1.1747  2.0736  6.232 1.8365  142.15  1.607
10/31/1989  1.277791975 0.633914422 1.1741  2.0789  6.246 1.8413  142.73  1.6145
11/01/1989  1.280081925 0.632191175 1.1743  2.0747  6.234 1.8377  143.11  1.614
11/02/1989  1.282380097 0.639386189 1.1727  2.0856  6.272 1.8475  143.7 1.6235
11/03/1989  1.282544568 0.636739892 1.1725  2.0863  6.268 1.848 143.18  1.622
11/06/1989  1.279754287 0.633512829 1.1714  2.0909  6.283 1.8518  143.7 1.6242
11/07/1989  1.274534795 0.632431065 1.171 2.0826  6.2565  1.8448  143.44  1.6195
11/08/1989  1.273398701 0.630318311 1.1698  2.0832  6.255 1.8455  143.14  1.617
11/09/1989  1.267266506 0.630437524 1.1678  2.0865  6.267 1.8485  142.86  1.6217
11/10/1989  1.272426517 0.634397006 1.1697  2.1019  6.314 1.8633  143.3 1.6377
11/13/1989  1.266945395 0.632911392 1.1678  2.1008  6.3155  1.862 143.88  1.641
11/14/1989  1.270486596 0.632311097 1.1705  2.0863  6.275 1.8485  143.68  1.6315
11/15/1989  1.276487107 0.632271118 1.173 2.0745  6.2495  1.8385  143.75  1.623
11/16/1989  1.280737705 0.634115409 1.1698  2.0714  6.2485  1.8355  143.8 1.6285
11/17/1989  1.277955272 0.637958533 1.1697  2.0795  6.267 1.8423  144.4 1.632
11/20/1989  1.279918085 0.641436818 1.1715  2.0717  6.25  1.836 144.5 1.6325
11/21/1989  1.286504567 0.638162093 1.1703  2.0542  6.207 1.8205  143.75  1.6183
11/22/1989  1.288493751 0.638977636 1.1705  2.0462  6.184 1.8137  143.85  1.6147
11/24/1989  1.276813075 0.640204866 1.1675  2.0365  6.1615  1.8053  143.5 1.615
11/27/1989  1.274534795 0.641025641 1.1675  2.0188  6.114 1.79  143.4 1.6055
11/28/1989  1.271779219 0.640204866 1.1678  2.017 6.103 1.788 143.72  1.596
11/29/1989  1.281065847 0.638365784 1.166 2.0119  6.082 1.783 142.65  1.5885
11/30/1989  1.277955272 0.637145588 1.1633  2.0084  6.065 1.78  142.91  1.5915
12/01/1989  1.282051282 0.638569604 1.1663  2.0108  6.0865  1.7823  143.1 1.5925
12/04/1989  1.280573697 0.639590662 1.1646  2.009 6.082 1.781 143.58  1.6
12/05/1989  1.279590531 0.636699351 1.1631  2.0049  6.07  1.777 143.8 1.59
12/06/1989  1.276976121 0.634316524 1.1607  1.9932  6.032 1.766 143.85  1.5865
12/07/1989  1.279426817 0.634920635 1.1627  2.0005  6.058 1.7727  144.32  1.5925
12/08/1989  1.277955272 0.635243298 1.1617  1.9999  6.0605  1.7722  144.28  1.598
12/11/1989  1.276161307 0.62924742  1.1635  1.9931  6.042 1.7659  144.5 1.597
12/12/1989  1.271779219 0.623830318 1.163 1.9575  5.931 1.734 143.9 1.578
12/13/1989  1.273560876 0.627155848 1.1595  1.965 5.9445  1.74  144.17  1.576
12/14/1989  1.27388535  0.625978091 1.163 1.9616  5.9445  1.737 144.1 1.564
